date,Press_mm_hg
2016-01-27 03:50:00,758.25
2016-01-27 04:00:00,758.2
2016-01-27 04:10:00,758.116666666667
2016-01-27 04:20:00,758.033333333333
2016-01-27 04:30:00,757.95
2016-01-27 04:40:00,757.866666666667
2016-01-27 04:50:00,757.783333333333
2016-01-27 05:00:00,757.7
2016-01-27 05:10:00,757.65
2016-01-27 05:20:00,757.6
2016-01-27 05:30:00,757.5499999999998
2016-01-27 05:40:00,757.5
2016-01-27 05:50:00,757.45
2016-01-27 06:00:00,757.4
2016-01-27 06:10:00,757.3833333333331
2016-01-27 06:20:00,757.366666666667
2016-01-27 06:30:00,757.35
2016-01-27 06:40:00,757.3333333333329
2016-01-27 06:50:00,757.3166666666668
2016-01-27 07:00:00,757.2999999999998
2016-01-27 07:10:00,757.3166666666668
2016-01-27 07:20:00,757.3333333333329
2016-01-27 07:30:00,757.35
2016-01-27 07:40:00,757.366666666667
2016-01-27 07:50:00,757.3833333333331
2016-01-27 08:00:00,757.4
2016-01-27 08:10:00,757.3833333333331
2016-01-27 08:20:00,757.366666666667
2016-01-27 08:30:00,757.35
2016-01-27 08:40:00,757.3333333333329
2016-01-27 08:50:00,757.3166666666668
2016-01-27 09:00:00,757.2999999999998
2016-01-27 09:10:00,757.3166666666668
2016-01-27 09:20:00,757.3333333333329
2016-01-27 09:30:00,757.35
2016-01-27 09:40:00,757.366666666667
2016-01-27 09:50:00,757.3833333333331
2016-01-27 10:00:00,757.4
2016-01-27 10:10:00,757.45
2016-01-27 10:20:00,757.5
2016-01-27 10:30:00,757.5499999999998
2016-01-27 10:40:00,757.6
2016-01-27 10:50:00,757.65
2016-01-27 11:00:00,757.7
2016-01-27 11:10:00,757.5833333333329
2016-01-27 11:20:00,757.466666666667
2016-01-27 11:30:00,757.35
2016-01-27 11:40:00,757.233333333333
2016-01-27 11:50:00,757.116666666667
2016-01-27 12:00:00,757.0
2016-01-27 12:10:00,756.9333333333329
2016-01-27 12:20:00,756.866666666667
2016-01-27 12:30:00,756.7999999999998
2016-01-27 12:40:00,756.733333333333
2016-01-27 12:50:00,756.6666666666669
2016-01-27 13:00:00,756.6
2016-01-27 13:10:00,756.516666666667
2016-01-27 13:20:00,756.4333333333329
2016-01-27 13:30:00,756.35
2016-01-27 13:40:00,756.266666666667
2016-01-27 13:50:00,756.1833333333329
2016-01-27 14:00:00,756.1
2016-01-27 14:10:00,756.0
2016-01-27 14:20:00,755.9
2016-01-27 14:30:00,755.7999999999998
2016-01-27 14:40:00,755.7
2016-01-27 14:50:00,755.6
2016-01-27 15:00:00,755.5
2016-01-27 15:10:00,755.466666666667
2016-01-27 15:20:00,755.4333333333329
2016-01-27 15:30:00,755.4
2016-01-27 15:40:00,755.366666666667
2016-01-27 15:50:00,755.3333333333329
2016-01-27 16:00:00,755.2999999999998
2016-01-27 16:10:00,755.266666666667
2016-01-27 16:20:00,755.233333333333
2016-01-27 16:30:00,755.2
2016-01-27 16:40:00,755.1666666666669
2016-01-27 16:50:00,755.1333333333331
2016-01-27 17:00:00,755.1
2016-01-27 17:10:00,755.0666666666668
2016-01-27 17:20:00,755.033333333333
2016-01-27 17:30:00,755.0
2016-01-27 17:40:00,754.966666666667
2016-01-27 17:50:00,754.9333333333329
2016-01-27 18:00:00,754.9
2016-01-27 18:10:00,754.9166666666669
2016-01-27 18:20:00,754.9333333333329
2016-01-27 18:30:00,754.95
2016-01-27 18:40:00,754.966666666667
2016-01-27 18:50:00,754.983333333333
2016-01-27 19:00:00,755.0
2016-01-27 19:10:00,755.0
2016-01-27 19:20:00,755.0
2016-01-27 19:30:00,755.0
2016-01-27 19:40:00,755.0
2016-01-27 19:50:00,755.0
2016-01-27 20:00:00,755.0
2016-01-27 20:10:00,755.0
2016-01-27 20:20:00,755.0
2016-01-27 20:30:00,755.0
2016-01-27 20:40:00,755.0
2016-01-27 20:50:00,755.0
2016-01-27 21:00:00,755.0
2016-01-27 21:10:00,755.033333333333
2016-01-27 21:20:00,755.0666666666668
2016-01-27 21:30:00,755.1
2016-01-27 21:40:00,755.1333333333331
2016-01-27 21:50:00,755.1666666666669
2016-01-27 22:00:00,755.2
2016-01-27 22:10:00,755.25
2016-01-27 22:20:00,755.2999999999998
2016-01-27 22:30:00,755.35
2016-01-27 22:40:00,755.4
2016-01-27 22:50:00,755.45
2016-01-27 23:00:00,755.5
2016-01-27 23:10:00,755.5499999999998
2016-01-27 23:20:00,755.6
2016-01-27 23:30:00,755.65
2016-01-27 23:40:00,755.7
2016-01-27 23:50:00,755.75
2016-01-28 00:00:00,755.7999999999998
2016-01-28 00:10:00,755.9333333333329
2016-01-28 00:20:00,756.0666666666668
2016-01-28 00:30:00,756.2
2016-01-28 00:40:00,756.3333333333329
2016-01-28 00:50:00,756.466666666667
2016-01-28 01:00:00,756.6
2016-01-28 01:10:00,756.716666666667
2016-01-28 01:20:00,756.8333333333329
2016-01-28 01:30:00,756.95
2016-01-28 01:40:00,757.0666666666668
2016-01-28 01:50:00,757.1833333333329
2016-01-28 02:00:00,757.2999999999998
2016-01-28 02:10:00,757.5499999999998
2016-01-28 02:20:00,757.7999999999998
2016-01-28 02:30:00,758.0499999999998
2016-01-28 02:40:00,758.2999999999998
2016-01-28 02:50:00,758.5499999999998
2016-01-28 03:00:00,758.7999999999998
2016-01-28 03:10:00,758.866666666667
2016-01-28 03:20:00,758.9333333333329
2016-01-28 03:30:00,759.0
2016-01-28 03:40:00,759.0666666666668
2016-01-28 03:50:00,759.1333333333331
2016-01-28 04:00:00,759.2
2016-01-28 04:10:00,759.366666666667
2016-01-28 04:20:00,759.533333333333
2016-01-28 04:30:00,759.7
2016-01-28 04:40:00,759.866666666667
2016-01-28 04:50:00,760.033333333333
2016-01-28 05:00:00,760.2
2016-01-28 05:10:00,760.366666666667
2016-01-28 05:20:00,760.533333333333
2016-01-28 05:30:00,760.7
2016-01-28 05:40:00,760.866666666667
2016-01-28 05:50:00,761.033333333333
2016-01-28 06:00:00,761.2
2016-01-28 06:10:00,761.35
2016-01-28 06:20:00,761.5
2016-01-28 06:30:00,761.65
2016-01-28 06:40:00,761.7999999999998
2016-01-28 06:50:00,761.95
2016-01-28 07:00:00,762.1
2016-01-28 07:10:00,762.233333333333
2016-01-28 07:20:00,762.366666666667
2016-01-28 07:30:00,762.5
2016-01-28 07:40:00,762.6333333333331
2016-01-28 07:50:00,762.766666666667
2016-01-28 08:00:00,762.9
2016-01-28 08:10:00,763.016666666667
2016-01-28 08:20:00,763.1333333333331
2016-01-28 08:30:00,763.25
2016-01-28 08:40:00,763.366666666667
2016-01-28 08:50:00,763.483333333333
2016-01-28 09:00:00,763.6
2016-01-28 09:10:00,763.75
2016-01-28 09:20:00,763.9
2016-01-28 09:30:00,764.0499999999998
2016-01-28 09:40:00,764.2
2016-01-28 09:50:00,764.35
2016-01-28 10:00:00,764.5
2016-01-28 10:10:00,764.6
2016-01-28 10:20:00,764.7
2016-01-28 10:30:00,764.7999999999998
2016-01-28 10:40:00,764.9
2016-01-28 10:50:00,765.0
2016-01-28 11:00:00,765.1
2016-01-28 11:10:00,765.1333333333331
2016-01-28 11:20:00,765.1666666666669
2016-01-28 11:30:00,765.2
2016-01-28 11:40:00,765.233333333333
2016-01-28 11:50:00,765.266666666667
2016-01-28 12:00:00,765.2999999999998
2016-01-28 12:10:00,765.283333333333
2016-01-28 12:20:00,765.266666666667
2016-01-28 12:30:00,765.25
2016-01-28 12:40:00,765.233333333333
2016-01-28 12:50:00,765.216666666667
2016-01-28 13:00:00,765.2
2016-01-28 13:10:00,765.216666666667
2016-01-28 13:20:00,765.233333333333
2016-01-28 13:30:00,765.25
2016-01-28 13:40:00,765.266666666667
2016-01-28 13:50:00,765.283333333333
2016-01-28 14:00:00,765.2999999999998
2016-01-28 14:10:00,765.266666666667
2016-01-28 14:20:00,765.233333333333
2016-01-28 14:30:00,765.2
2016-01-28 14:40:00,765.1666666666669
2016-01-28 14:50:00,765.1333333333331
2016-01-28 15:00:00,765.1
2016-01-28 15:10:00,765.1
2016-01-28 15:20:00,765.1
2016-01-28 15:30:00,765.1
2016-01-28 15:40:00,765.1
2016-01-28 15:50:00,765.1
2016-01-28 16:00:00,765.1
2016-01-28 16:10:00,765.1
2016-01-28 16:20:00,765.1
2016-01-28 16:30:00,765.1
2016-01-28 16:40:00,765.1
2016-01-28 16:50:00,765.1
2016-01-28 17:00:00,765.1
2016-01-28 17:10:00,765.1333333333331
2016-01-28 17:20:00,765.1666666666669
2016-01-28 17:30:00,765.2
2016-01-28 17:40:00,765.233333333333
2016-01-28 17:50:00,765.266666666667
2016-01-28 18:00:00,765.2999999999998
2016-01-28 18:10:00,765.366666666667
2016-01-28 18:20:00,765.4333333333329
2016-01-28 18:30:00,765.5
2016-01-28 18:40:00,765.5666666666668
2016-01-28 18:50:00,765.6333333333331
2016-01-28 19:00:00,765.7
2016-01-28 19:10:00,765.716666666667
2016-01-28 19:20:00,765.733333333333
2016-01-28 19:30:00,765.75
2016-01-28 19:40:00,765.766666666667
2016-01-28 19:50:00,765.783333333333
2016-01-28 20:00:00,765.7999999999998
2016-01-28 20:10:00,765.8333333333329
2016-01-28 20:20:00,765.866666666667
2016-01-28 20:30:00,765.9
2016-01-28 20:40:00,765.9333333333329
2016-01-28 20:50:00,765.966666666667
2016-01-28 21:00:00,766.0
2016-01-28 21:10:00,765.95
2016-01-28 21:20:00,765.9
2016-01-28 21:30:00,765.85
2016-01-28 21:40:00,765.7999999999998
2016-01-28 21:50:00,765.75
2016-01-28 22:00:00,765.7
2016-01-28 22:10:00,765.7
2016-01-28 22:20:00,765.7
2016-01-28 22:30:00,765.7
2016-01-28 22:40:00,765.7
2016-01-28 22:50:00,765.7
2016-01-28 23:00:00,765.7
2016-01-28 23:10:00,765.616666666667
2016-01-28 23:20:00,765.533333333333
2016-01-28 23:30:00,765.45
2016-01-28 23:40:00,765.366666666667
2016-01-28 23:50:00,765.283333333333
2016-01-29 00:00:00,765.2
2016-01-29 00:10:00,765.1833333333329
2016-01-29 00:20:00,765.1666666666669
2016-01-29 00:30:00,765.15
2016-01-29 00:40:00,765.1333333333331
2016-01-29 00:50:00,765.116666666667
2016-01-29 01:00:00,765.1
2016-01-29 01:10:00,765.1
2016-01-29 01:20:00,765.1
2016-01-29 01:30:00,765.1
2016-01-29 01:40:00,765.1
2016-01-29 01:50:00,765.1
2016-01-29 02:00:00,765.1
2016-01-29 02:10:00,765.0
2016-01-29 02:20:00,764.9
2016-01-29 02:30:00,764.7999999999998
2016-01-29 02:40:00,764.7
2016-01-29 02:50:00,764.6
2016-01-29 03:00:00,764.5
2016-01-29 03:10:00,764.5499999999998
2016-01-29 03:20:00,764.6
2016-01-29 03:30:00,764.65
2016-01-29 03:40:00,764.7
2016-01-29 03:50:00,764.75
2016-01-29 04:00:00,764.7999999999998
2016-01-29 04:10:00,764.75
2016-01-29 04:20:00,764.7
2016-01-29 04:30:00,764.65
2016-01-29 04:40:00,764.6
2016-01-29 04:50:00,764.5499999999998
2016-01-29 05:00:00,764.5
2016-01-29 05:10:00,764.4333333333329
2016-01-29 05:20:00,764.366666666667
2016-01-29 05:30:00,764.2999999999998
2016-01-29 05:40:00,764.233333333333
2016-01-29 05:50:00,764.1666666666669
2016-01-29 06:00:00,764.1
2016-01-29 06:10:00,764.116666666667
2016-01-29 06:20:00,764.1333333333331
2016-01-29 06:30:00,764.15
2016-01-29 06:40:00,764.1666666666669
2016-01-29 06:50:00,764.1833333333329
2016-01-29 07:00:00,764.2
2016-01-29 07:10:00,764.1333333333331
2016-01-29 07:20:00,764.0666666666668
2016-01-29 07:30:00,764.0
2016-01-29 07:40:00,763.9333333333329
2016-01-29 07:50:00,763.866666666667
2016-01-29 08:00:00,763.7999999999998
2016-01-29 08:10:00,763.8166666666668
2016-01-29 08:20:00,763.8333333333329
2016-01-29 08:30:00,763.85
2016-01-29 08:40:00,763.866666666667
2016-01-29 08:50:00,763.8833333333331
2016-01-29 09:00:00,763.9
2016-01-29 09:10:00,763.9166666666669
2016-01-29 09:20:00,763.9333333333329
2016-01-29 09:30:00,763.95
2016-01-29 09:40:00,763.966666666667
2016-01-29 09:50:00,763.983333333333
2016-01-29 10:00:00,764.0
2016-01-29 10:10:00,763.95
2016-01-29 10:20:00,763.9
2016-01-29 10:30:00,763.85
2016-01-29 10:40:00,763.7999999999998
2016-01-29 10:50:00,763.75
2016-01-29 11:00:00,763.7
2016-01-29 11:10:00,763.733333333333
2016-01-29 11:20:00,763.766666666667
2016-01-29 11:30:00,763.7999999999998
2016-01-29 11:40:00,763.8333333333329
2016-01-29 11:50:00,763.866666666667
2016-01-29 12:00:00,763.9
2016-01-29 12:10:00,763.85
2016-01-29 12:20:00,763.7999999999998
2016-01-29 12:30:00,763.75
2016-01-29 12:40:00,763.7
2016-01-29 12:50:00,763.65
2016-01-29 13:00:00,763.6
2016-01-29 13:10:00,763.5
2016-01-29 13:20:00,763.4
2016-01-29 13:30:00,763.2999999999998
2016-01-29 13:40:00,763.2
2016-01-29 13:50:00,763.1
2016-01-29 14:00:00,763.0
2016-01-29 14:10:00,762.95
2016-01-29 14:20:00,762.9
2016-01-29 14:30:00,762.85
2016-01-29 14:40:00,762.7999999999998
2016-01-29 14:50:00,762.75
2016-01-29 15:00:00,762.7
2016-01-29 15:10:00,762.6666666666669
2016-01-29 15:20:00,762.6333333333331
2016-01-29 15:30:00,762.6
2016-01-29 15:40:00,762.5666666666668
2016-01-29 15:50:00,762.533333333333
2016-01-29 16:00:00,762.5
2016-01-29 16:10:00,762.45
2016-01-29 16:20:00,762.4
2016-01-29 16:30:00,762.35
2016-01-29 16:40:00,762.2999999999998
2016-01-29 16:50:00,762.25
2016-01-29 17:00:00,762.2
2016-01-29 17:10:00,762.2
2016-01-29 17:20:00,762.2
2016-01-29 17:30:00,762.2
2016-01-29 17:40:00,762.2
2016-01-29 17:50:00,762.2
2016-01-29 18:00:00,762.2
2016-01-29 18:10:00,762.216666666667
2016-01-29 18:20:00,762.233333333333
2016-01-29 18:30:00,762.25
2016-01-29 18:40:00,762.266666666667
2016-01-29 18:50:00,762.283333333333
2016-01-29 19:00:00,762.2999999999998
2016-01-29 19:10:00,762.283333333333
2016-01-29 19:20:00,762.266666666667
2016-01-29 19:30:00,762.25
2016-01-29 19:40:00,762.233333333333
2016-01-29 19:50:00,762.216666666667
2016-01-29 20:00:00,762.2
2016-01-29 20:10:00,762.15
2016-01-29 20:20:00,762.1
2016-01-29 20:30:00,762.0499999999998
2016-01-29 20:40:00,762.0
2016-01-29 20:50:00,761.95
2016-01-29 21:00:00,761.9
2016-01-29 21:10:00,761.8333333333329
2016-01-29 21:20:00,761.766666666667
2016-01-29 21:30:00,761.7
2016-01-29 21:40:00,761.6333333333331
2016-01-29 21:50:00,761.5666666666668
2016-01-29 22:00:00,761.5
2016-01-29 22:10:00,761.366666666667
2016-01-29 22:20:00,761.233333333333
2016-01-29 22:30:00,761.1
2016-01-29 22:40:00,760.966666666667
2016-01-29 22:50:00,760.8333333333329
2016-01-29 23:00:00,760.7
2016-01-29 23:10:00,760.616666666667
2016-01-29 23:20:00,760.533333333333
2016-01-29 23:30:00,760.45
2016-01-29 23:40:00,760.366666666667
2016-01-29 23:50:00,760.283333333333
2016-01-30 00:00:00,760.2
2016-01-30 00:10:00,760.1
2016-01-30 00:20:00,760.0
2016-01-30 00:30:00,759.9
2016-01-30 00:40:00,759.7999999999998
2016-01-30 00:50:00,759.7
2016-01-30 01:00:00,759.6
2016-01-30 01:10:00,759.466666666667
2016-01-30 01:20:00,759.3333333333329
2016-01-30 01:30:00,759.2
2016-01-30 01:40:00,759.0666666666668
2016-01-30 01:50:00,758.9333333333329
2016-01-30 02:00:00,758.7999999999998
2016-01-30 02:10:00,758.65
2016-01-30 02:20:00,758.5
2016-01-30 02:30:00,758.35
2016-01-30 02:40:00,758.2
2016-01-30 02:50:00,758.0499999999998
2016-01-30 03:00:00,757.9
2016-01-30 03:10:00,757.7
2016-01-30 03:20:00,757.5
2016-01-30 03:30:00,757.2999999999998
2016-01-30 03:40:00,757.1
2016-01-30 03:50:00,756.9
2016-01-30 04:00:00,756.7
2016-01-30 04:10:00,756.6
2016-01-30 04:20:00,756.5
2016-01-30 04:30:00,756.4
2016-01-30 04:40:00,756.2999999999998
2016-01-30 04:50:00,756.2
2016-01-30 05:00:00,756.1
2016-01-30 05:10:00,756.0
2016-01-30 05:20:00,755.9
2016-01-30 05:30:00,755.7999999999998
2016-01-30 05:40:00,755.7
2016-01-30 05:50:00,755.6
2016-01-30 06:00:00,755.5
2016-01-30 06:10:00,755.366666666667
2016-01-30 06:20:00,755.233333333333
2016-01-30 06:30:00,755.1
2016-01-30 06:40:00,754.966666666667
2016-01-30 06:50:00,754.8333333333329
2016-01-30 07:00:00,754.7
2016-01-30 07:10:00,754.6333333333331
2016-01-30 07:20:00,754.5666666666668
2016-01-30 07:30:00,754.5
2016-01-30 07:40:00,754.4333333333329
2016-01-30 07:50:00,754.366666666667
2016-01-30 08:00:00,754.2999999999998
2016-01-30 08:10:00,754.15
2016-01-30 08:20:00,754.0
2016-01-30 08:30:00,753.85
2016-01-30 08:40:00,753.7
2016-01-30 08:50:00,753.5499999999998
2016-01-30 09:00:00,753.4
2016-01-30 09:10:00,753.2999999999998
2016-01-30 09:20:00,753.2
2016-01-30 09:30:00,753.1
2016-01-30 09:40:00,753.0
2016-01-30 09:50:00,752.9
2016-01-30 10:00:00,752.7999999999998
2016-01-30 10:10:00,752.7
2016-01-30 10:20:00,752.6
2016-01-30 10:30:00,752.5
2016-01-30 10:40:00,752.4
2016-01-30 10:50:00,752.2999999999998
2016-01-30 11:00:00,752.2
2016-01-30 11:10:00,752.1333333333331
2016-01-30 11:20:00,752.0666666666668
2016-01-30 11:30:00,752.0
2016-01-30 11:40:00,751.9333333333329
2016-01-30 11:50:00,751.866666666667
2016-01-30 12:00:00,751.7999999999998
2016-01-30 12:10:00,751.966666666667
2016-01-30 12:20:00,752.1333333333331
2016-01-30 12:30:00,752.2999999999998
2016-01-30 12:40:00,752.466666666667
2016-01-30 12:50:00,752.6333333333331
2016-01-30 13:00:00,752.7999999999998
2016-01-30 13:10:00,752.6666666666669
2016-01-30 13:20:00,752.533333333333
2016-01-30 13:30:00,752.4
2016-01-30 13:40:00,752.266666666667
2016-01-30 13:50:00,752.1333333333331
2016-01-30 14:00:00,752.0
2016-01-30 14:10:00,751.95
2016-01-30 14:20:00,751.9
2016-01-30 14:30:00,751.85
2016-01-30 14:40:00,751.7999999999998
2016-01-30 14:50:00,751.75
2016-01-30 15:00:00,751.7
2016-01-30 15:10:00,751.8166666666668
2016-01-30 15:20:00,751.9333333333329
2016-01-30 15:30:00,752.0499999999998
2016-01-30 15:40:00,752.1666666666669
2016-01-30 15:50:00,752.283333333333
2016-01-30 16:00:00,752.4
2016-01-30 16:10:00,752.4166666666669
2016-01-30 16:20:00,752.4333333333329
2016-01-30 16:30:00,752.45
2016-01-30 16:40:00,752.466666666667
2016-01-30 16:50:00,752.483333333333
2016-01-30 17:00:00,752.5
2016-01-30 17:10:00,752.616666666667
2016-01-30 17:20:00,752.733333333333
2016-01-30 17:30:00,752.85
2016-01-30 17:40:00,752.966666666667
2016-01-30 17:50:00,753.0833333333329
2016-01-30 18:00:00,753.2
2016-01-30 18:10:00,753.3333333333329
2016-01-30 18:20:00,753.466666666667
2016-01-30 18:30:00,753.6
2016-01-30 18:40:00,753.733333333333
2016-01-30 18:50:00,753.866666666667
2016-01-30 19:00:00,754.0
2016-01-30 19:10:00,754.1
2016-01-30 19:20:00,754.2
2016-01-30 19:30:00,754.2999999999998
2016-01-30 19:40:00,754.4
2016-01-30 19:50:00,754.5
2016-01-30 20:00:00,754.6
2016-01-30 20:10:00,754.5499999999998
2016-01-30 20:20:00,754.5
2016-01-30 20:30:00,754.45
2016-01-30 20:40:00,754.4
2016-01-30 20:50:00,754.35
2016-01-30 21:00:00,754.2999999999998
2016-01-30 21:10:00,754.35
2016-01-30 21:20:00,754.4
2016-01-30 21:30:00,754.45
2016-01-30 21:40:00,754.5
2016-01-30 21:50:00,754.5499999999998
2016-01-30 22:00:00,754.6
2016-01-30 22:10:00,754.616666666667
2016-01-30 22:20:00,754.6333333333331
2016-01-30 22:30:00,754.65
2016-01-30 22:40:00,754.6666666666669
2016-01-30 22:50:00,754.6833333333329
2016-01-30 23:00:00,754.7
2016-01-30 23:10:00,754.7
2016-01-30 23:20:00,754.7
2016-01-30 23:30:00,754.7
2016-01-30 23:40:00,754.7
2016-01-30 23:50:00,754.7
2016-01-31 00:00:00,754.7
2016-01-31 00:10:00,754.733333333333
2016-01-31 00:20:00,754.766666666667
2016-01-31 00:30:00,754.7999999999998
2016-01-31 00:40:00,754.8333333333329
2016-01-31 00:50:00,754.866666666667
2016-01-31 01:00:00,754.9
2016-01-31 01:10:00,754.85
2016-01-31 01:20:00,754.7999999999998
2016-01-31 01:30:00,754.75
2016-01-31 01:40:00,754.7
2016-01-31 01:50:00,754.65
2016-01-31 02:00:00,754.6
2016-01-31 02:10:00,754.6333333333331
2016-01-31 02:20:00,754.6666666666669
2016-01-31 02:30:00,754.7
2016-01-31 02:40:00,754.733333333333
2016-01-31 02:50:00,754.766666666667
2016-01-31 03:00:00,754.7999999999998
2016-01-31 03:10:00,754.8166666666668
2016-01-31 03:20:00,754.8333333333329
2016-01-31 03:30:00,754.85
2016-01-31 03:40:00,754.866666666667
2016-01-31 03:50:00,754.8833333333331
2016-01-31 04:00:00,754.9
2016-01-31 04:10:00,754.9
2016-01-31 04:20:00,754.9
2016-01-31 04:30:00,754.9
2016-01-31 04:40:00,754.9
2016-01-31 04:50:00,754.9
2016-01-31 05:00:00,754.9
2016-01-31 05:10:00,754.7999999999998
2016-01-31 05:20:00,754.7
2016-01-31 05:30:00,754.6
2016-01-31 05:40:00,754.5
2016-01-31 05:50:00,754.4
2016-01-31 06:00:00,754.2999999999998
2016-01-31 06:10:00,754.2999999999998
2016-01-31 06:20:00,754.2999999999998
2016-01-31 06:30:00,754.2999999999998
2016-01-31 06:40:00,754.2999999999998
2016-01-31 06:50:00,754.2999999999998
2016-01-31 07:00:00,754.2999999999998
2016-01-31 07:10:00,754.283333333333
2016-01-31 07:20:00,754.266666666667
2016-01-31 07:30:00,754.25
2016-01-31 07:40:00,754.233333333333
2016-01-31 07:50:00,754.216666666667
2016-01-31 08:00:00,754.2
2016-01-31 08:10:00,754.216666666667
2016-01-31 08:20:00,754.233333333333
2016-01-31 08:30:00,754.25
2016-01-31 08:40:00,754.266666666667
2016-01-31 08:50:00,754.283333333333
2016-01-31 09:00:00,754.2999999999998
2016-01-31 09:10:00,754.25
2016-01-31 09:20:00,754.2
2016-01-31 09:30:00,754.15
2016-01-31 09:40:00,754.1
2016-01-31 09:50:00,754.0499999999998
2016-01-31 10:00:00,754.0
2016-01-31 10:10:00,753.95
2016-01-31 10:20:00,753.9
2016-01-31 10:30:00,753.85
2016-01-31 10:40:00,753.7999999999998
2016-01-31 10:50:00,753.75
2016-01-31 11:00:00,753.7
2016-01-31 11:10:00,753.6666666666669
2016-01-31 11:20:00,753.6333333333331
2016-01-31 11:30:00,753.6
2016-01-31 11:40:00,753.5666666666668
2016-01-31 11:50:00,753.533333333333
2016-01-31 12:00:00,753.5
2016-01-31 12:10:00,753.366666666667
2016-01-31 12:20:00,753.233333333333
2016-01-31 12:30:00,753.1
2016-01-31 12:40:00,752.966666666667
2016-01-31 12:50:00,752.8333333333329
2016-01-31 13:00:00,752.7
2016-01-31 13:10:00,752.5833333333329
2016-01-31 13:20:00,752.466666666667
2016-01-31 13:30:00,752.35
2016-01-31 13:40:00,752.233333333333
2016-01-31 13:50:00,752.116666666667
2016-01-31 14:00:00,752.0
2016-01-31 14:10:00,751.8833333333331
2016-01-31 14:20:00,751.766666666667
2016-01-31 14:30:00,751.65
2016-01-31 14:40:00,751.533333333333
2016-01-31 14:50:00,751.4166666666669
2016-01-31 15:00:00,751.2999999999998
2016-01-31 15:10:00,751.216666666667
2016-01-31 15:20:00,751.1333333333331
2016-01-31 15:30:00,751.0499999999998
2016-01-31 15:40:00,750.966666666667
2016-01-31 15:50:00,750.8833333333331
2016-01-31 16:00:00,750.7999999999998
2016-01-31 16:10:00,750.8833333333331
2016-01-31 16:20:00,750.966666666667
2016-01-31 16:30:00,751.0499999999998
2016-01-31 16:40:00,751.1333333333331
2016-01-31 16:50:00,751.216666666667
2016-01-31 17:00:00,751.2999999999998
2016-01-31 17:10:00,751.3833333333331
2016-01-31 17:20:00,751.466666666667
2016-01-31 17:30:00,751.5499999999998
2016-01-31 17:40:00,751.6333333333331
2016-01-31 17:50:00,751.716666666667
2016-01-31 18:00:00,751.7999999999998
2016-01-31 18:10:00,751.966666666667
2016-01-31 18:20:00,752.1333333333331
2016-01-31 18:30:00,752.2999999999998
2016-01-31 18:40:00,752.466666666667
2016-01-31 18:50:00,752.6333333333331
2016-01-31 19:00:00,752.7999999999998
2016-01-31 19:10:00,752.85
2016-01-31 19:20:00,752.9
2016-01-31 19:30:00,752.95
2016-01-31 19:40:00,753.0
2016-01-31 19:50:00,753.0499999999998
2016-01-31 20:00:00,753.1
2016-01-31 20:10:00,753.233333333333
2016-01-31 20:20:00,753.366666666667
2016-01-31 20:30:00,753.5
2016-01-31 20:40:00,753.6333333333331
2016-01-31 20:50:00,753.766666666667
2016-01-31 21:00:00,753.9
2016-01-31 21:10:00,753.966666666667
2016-01-31 21:20:00,754.033333333333
2016-01-31 21:30:00,754.1
2016-01-31 21:40:00,754.1666666666669
2016-01-31 21:50:00,754.233333333333
2016-01-31 22:00:00,754.2999999999998
2016-01-31 22:10:00,754.4166666666669
2016-01-31 22:20:00,754.533333333333
2016-01-31 22:30:00,754.65
2016-01-31 22:40:00,754.766666666667
2016-01-31 22:50:00,754.8833333333331
2016-01-31 23:00:00,755.0
2016-01-31 23:10:00,755.0833333333329
2016-01-31 23:20:00,755.1666666666669
2016-01-31 23:30:00,755.25
2016-01-31 23:40:00,755.3333333333329
2016-01-31 23:50:00,755.4166666666669
2016-02-01 00:00:00,755.5
2016-02-01 00:10:00,755.6333333333331
2016-02-01 00:20:00,755.766666666667
2016-02-01 00:30:00,755.9
2016-02-01 00:40:00,756.033333333333
2016-02-01 00:50:00,756.1666666666669
2016-02-01 01:00:00,756.2999999999998
2016-02-01 01:10:00,756.366666666667
2016-02-01 01:20:00,756.4333333333329
2016-02-01 01:30:00,756.5
2016-02-01 01:40:00,756.5666666666668
2016-02-01 01:50:00,756.6333333333331
2016-02-01 02:00:00,756.7
2016-02-01 02:10:00,756.7999999999998
2016-02-01 02:20:00,756.9
2016-02-01 02:30:00,757.0
2016-02-01 02:40:00,757.1
2016-02-01 02:50:00,757.2
2016-02-01 03:00:00,757.2999999999998
2016-02-01 03:10:00,757.4333333333329
2016-02-01 03:20:00,757.5666666666668
2016-02-01 03:30:00,757.7
2016-02-01 03:40:00,757.8333333333329
2016-02-01 03:50:00,757.966666666667
2016-02-01 04:00:00,758.1
2016-02-01 04:10:00,758.15
2016-02-01 04:20:00,758.2
2016-02-01 04:30:00,758.25
2016-02-01 04:40:00,758.2999999999998
2016-02-01 04:50:00,758.35
2016-02-01 05:00:00,758.4
2016-02-01 05:10:00,758.466666666667
2016-02-01 05:20:00,758.533333333333
2016-02-01 05:30:00,758.6
2016-02-01 05:40:00,758.6666666666669
2016-02-01 05:50:00,758.733333333333
2016-02-01 06:00:00,758.7999999999998
2016-02-01 06:10:00,758.85
2016-02-01 06:20:00,758.9
2016-02-01 06:30:00,758.95
2016-02-01 06:40:00,759.0
2016-02-01 06:50:00,759.0499999999998
2016-02-01 07:00:00,759.1
2016-02-01 07:10:00,759.15
